3.001,-15.723
3.103,-872.642
3.203,-1674.528
3.301,-2421.384
3.405,-3160.377
3.503,-3883.648
3.602,-4606.918
3.701,-3561.321
3.798,-2672.956
3.899,-1863.208
3.999,-1187.107
4.097,-597.484
4.196,-23.585
